URLLength,DomainLength,CharContinuationRate,TLDLegitimateProb,URLCharProb,HasObfuscation,ObfuscationRatio,NoOfLettersInURL,NoOfDegitsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,SpacialCharRatioInURL,IsHTTPS,raw_entropy_url,raw_path_length,raw_query_length,raw_subdomain_count,raw_has_at_symbol,raw_has_ip_host,raw_suspicious_token_hits,is_phishing,label_name
36,17.0,1.0,0.5229071,0.064537388,0.0,0.0,25.0,0.0,0.0,0.0,0.083,1.0,3.535582047970575,11.0,0.0,0.0,0.0,0.0,0.0,1,phishing
23,16.0,0.75,0.0002984,0.041798753,0.0,0.0,9.0,0.0,0.0,0.0,0.087,1.0,2.952819531114783,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
23,16.0,1.0,0.5229071,0.064206498,0.0,0.0,15.0,0.0,0.0,0.0,0.043,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
37,30.0,1.0,0.5229071,0.054296533,0.0,0.0,24.0,0.0,0.0,0.0,0.027,1.0,3.9483943455364034,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
45,37.0,0.303030303,0.0009613,0.043119316,0.0,0.0,28.0,4.0,0.0,0.0,0.133,0.0,4.251235329734975,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
27,20.0,1.0,0.5229071,0.058835867,0.0,0.0,14.0,0.0,0.0,0.0,0.037,1.0,3.408694969562842,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
23,16.0,1.0,0.5229071,0.055833475,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
21,15.0,1.0,0.0180132,0.043363731,0.0,0.0,9.0,0.0,0.0,0.0,0.048,0.0,3.456564762130953,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
21,14.0,0.571428571,0.0100856,0.067299503,0.0,0.0,7.0,0.0,0.0,0.0,0.095,1.0,2.9852281360342516,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
34,25.0,0.666666667,0.5229071,0.056632126,0.0,0.0,22.0,1.0,0.0,0.0,0.088,1.0,3.8441065448145384,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
37,20.0,0.588235294,0.0012232,0.051737566,0.0,0.0,25.0,0.0,0.0,0.0,0.108,1.0,4.21506101220307,10.0,0.0,0.0,0.0,0.0,1.0,1,phishing
29,22.0,1.0,0.5229071,0.056397978,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.6635327548042538,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
40,16.0,0.666666667,0.5229071,0.030959252,0.0,0.0,14.0,15.0,0.0,0.0,0.075,1.0,3.890319531114783,16.0,0.0,1.0,0.0,0.0,0.0,1,phishing
30,23.0,0.666666667,0.0002984,0.053843445,0.0,0.0,14.0,2.0,0.0,0.0,0.067,1.0,3.7294461949052566,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
41,20.0,0.5625,0.5229071,0.055877887,0.0,0.0,29.0,1.0,0.0,0.0,0.073,1.0,4.17512313511346,14.0,0.0,1.0,0.0,0.0,0.0,1,phishing
34,27.0,1.0,0.5229071,0.064612794,0.0,0.0,21.0,0.0,0.0,0.0,0.029,1.0,3.6339740759971573,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
28,21.0,1.0,0.5229071,0.06536271,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.5944656369614516,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
29,22.0,1.0,0.5229071,0.05380239,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.481714572986072,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
30,23.0,1.0,0.5229071,0.062773377,0.0,0.0,17.0,0.0,0.0,0.0,0.033,1.0,3.5555331514269954,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
20,13.0,1.0,0.0082003,0.042977706,0.0,0.0,7.0,0.0,0.0,0.0,0.05,1.0,3.180832987205441,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
461,13.0,0.444444444,0.0,0.039052157,0.0,0.0,303.0,84.0,3.0,0.0,0.111,1.0,5.252933781612071,21.0,419.0,2.0,0.0,1.0,3.0,1,phishing
32,24.0,0.8,0.5229071,0.057295284,0.0,0.0,22.0,0.0,0.0,0.0,0.094,0.0,3.8438561897747245,1.0,0.0,1.0,0.0,0.0,1.0,1,phishing
34,25.0,0.681818182,0.0059772,0.065909895,0.0,0.0,21.0,0.0,0.0,0.0,0.147,1.0,3.7671834678914604,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
29,18.0,1.0,0.0384199,0.061775795,0.0,0.0,16.0,0.0,0.0,0.0,0.069,0.0,3.7950885863977324,5.0,0.0,0.0,0.0,0.0,0.0,1,phishing
40,31.0,0.481481481,0.5229071,0.054808316,0.0,0.0,25.0,3.0,0.0,0.0,0.1,1.0,4.1371987351738495,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
25,18.0,1.0,0.5229071,0.063695729,0.0,0.0,12.0,0.0,0.0,0.0,0.04,1.0,3.4613201402110083,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
56,48.0,0.159090909,0.001502,0.057681905,0.0,0.0,40.0,0.0,0.0,0.0,0.143,1.0,4.030041670814299,1.0,0.0,1.0,0.0,0.0,1.0,1,phishing
23,17.0,1.0,0.5229071,0.065621746,0.0,0.0,11.0,0.0,0.0,0.0,0.043,0.0,3.175123135113461,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
31,24.0,0.882352941,0.028555,0.060796735,0.0,0.0,17.0,0.0,0.0,0.0,0.065,1.0,3.6887218755408675,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
80,7.0,1.0,0.0004282,0.038489762,0.0,0.0,47.0,19.0,0.0,0.0,0.075,1.0,4.321180607542252,65.0,0.0,0.0,0.0,0.0,0.0,1,phishing
28,21.0,1.0,0.5229071,0.064910747,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.5585186130489053,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
20,13.0,1.0,0.0799628,0.066567791,0.0,0.0,7.0,0.0,0.0,0.0,0.05,1.0,3.0269868333592873,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
178,15.0,0.636363636,0.5229071,0.041906443,0.0,0.0,132.0,18.0,1.0,0.0,0.112,1.0,5.081257315367431,108.0,46.0,1.0,0.0,0.0,0.0,1,phishing
19,11.0,0.375,0.028555,0.05301006,0.0,0.0,7.0,0.0,0.0,0.0,0.263,0.0,3.2516291673878226,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
33,26.0,1.0,0.0799628,0.057929318,0.0,0.0,20.0,0.0,0.0,0.0,0.03,1.0,3.469670487371861,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
20,13.0,1.0,0.0180132,0.054802784,0.0,0.0,7.0,0.0,0.0,0.0,0.05,1.0,2.873140679513133,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
53,45.0,0.575,0.0017656,0.038379645,0.0,0.0,36.0,6.0,0.0,0.0,0.057,1.0,4.33597085859852,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
32,25.0,1.0,0.5229071,0.064486005,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.4292750707107125,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
136,23.0,0.842105263,0.5229071,0.033635677,0.0,0.0,71.0,36.0,1.0,0.0,0.154,1.0,5.0061435316845095,4.0,100.0,1.0,0.0,0.0,0.0,1,phishing
27,20.0,1.0,0.5229071,0.064548699,0.0,0.0,14.0,0.0,0.0,0.0,0.037,1.0,3.484183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
27,20.0,1.0,0.5229071,0.058799262,0.0,0.0,15.0,0.0,0.0,0.0,0.037,0.0,3.4219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
29,22.0,0.8,0.0020445,0.064344503,0.0,0.0,15.0,0.0,0.0,0.0,0.069,1.0,3.4474015047059146,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
28,21.0,1.0,0.5229071,0.066643774,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.3273399000835084,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
30,23.0,1.0,0.5229071,0.064921086,0.0,0.0,17.0,0.0,0.0,0.0,0.033,1.0,3.5555331514269954,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
54,46.0,0.342105263,0.0002752,0.055490582,0.0,0.0,37.0,0.0,0.0,0.0,0.111,0.0,3.782584330078823,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
30,23.0,1.0,0.5229071,0.072135419,0.0,0.0,17.0,0.0,0.0,0.0,0.033,1.0,3.315977716456259,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,17.0,0.6,0.0001306,0.058909746,0.0,0.0,11.0,0.0,0.0,0.0,0.083,0.0,3.1307179879273743,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
35,28.0,1.0,0.5229071,0.065492733,0.0,0.0,22.0,0.0,0.0,0.0,0.029,1.0,3.8518232255517657,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,19.0,0.818181818,0.5229071,0.056577184,0.0,0.0,12.0,0.0,0.0,0.0,0.077,1.0,3.616348566075163,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
39,16.0,0.583333333,0.5229071,0.053125681,0.0,0.0,23.0,3.0,0.0,0.0,0.128,1.0,3.944548827786958,16.0,0.0,1.0,0.0,0.0,0.0,1,phishing
32,25.0,1.0,0.0003718,0.050719073,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.7034651896016464,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
22,15.0,1.0,0.5229071,0.070497946,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,2.9735572622751856,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
27,21.0,1.0,0.0384199,0.058074286,0.0,0.0,15.0,0.0,0.0,0.0,0.037,0.0,3.4632805178108104,0.0,0.0,0.0,0.0,0.0,1.0,1,phishing
28,21.0,0.923076923,0.0384199,0.049509423,0.0,0.0,11.0,3.0,0.0,0.0,0.071,1.0,3.7489948035250955,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
30,22.0,0.611111111,0.0799628,0.036996074,0.0,0.0,20.0,0.0,0.0,0.0,0.1,0.0,3.9690016298759927,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
22,15.0,1.0,0.5229071,0.060550013,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
94,24.0,1.0,0.5229071,0.036977459,0.0,0.0,50.0,29.0,1.0,0.0,0.074,1.0,4.810594978020803,13.0,48.0,0.0,0.0,0.0,1.0,1,phishing
23,16.0,0.666666667,0.0326503,0.036600429,0.0,0.0,8.0,2.0,0.0,0.0,0.043,1.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
75,10.0,0.428571429,0.0,0.022172543,0.0,0.0,23.0,37.0,1.0,0.0,0.107,0.0,4.324410319937515,15.0,42.0,2.0,0.0,1.0,0.0,1,phishing
26,19.0,1.0,0.0050842,0.059388312,0.0,0.0,14.0,0.0,0.0,0.0,0.038,0.0,3.4713544870139286,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
32,26.0,0.631578947,0.0180132,0.029261267,0.0,0.0,13.0,5.0,0.0,0.0,0.094,0.0,3.825251737288651,0.0,0.0,2.0,0.0,0.0,0.0,1,phishing
29,14.0,1.0,0.5229071,0.057019174,0.0,0.0,18.0,0.0,0.0,0.0,0.103,1.0,3.754441845713344,8.0,0.0,0.0,0.0,0.0,0.0,1,phishing
34,26.0,0.695652174,0.0129268,0.052997978,0.0,0.0,22.0,2.0,0.0,0.0,0.059,1.0,3.86599861327458,1.0,0.0,1.0,0.0,0.0,1.0,1,phishing
30,23.0,1.0,0.5229071,0.057610278,0.0,0.0,17.0,0.0,0.0,0.0,0.033,1.0,3.882045108136862,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
29,22.0,1.0,0.5229071,0.062351353,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.572623663895163,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
29,21.0,0.588235294,0.001502,0.04993296,0.0,0.0,19.0,0.0,0.0,0.0,0.069,1.0,3.8796640049025943,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
25,19.0,1.0,0.5229071,0.070179348,0.0,0.0,13.0,0.0,0.0,0.0,0.04,0.0,3.43162356584743,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
26,19.0,1.0,0.5229071,0.062738728,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.4058222502856896,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
29,22.0,1.0,0.5229071,0.060894318,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.572623663895163,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
41,17.0,0.615384615,0.5229071,0.032454655,0.0,0.0,15.0,15.0,0.0,0.0,0.073,1.0,4.182907326480826,17.0,0.0,1.0,0.0,0.0,0.0,1,phishing
20,13.0,1.0,0.0799628,0.071192323,0.0,0.0,7.0,0.0,0.0,0.0,0.05,1.0,3.0269868333592873,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
27,18.0,0.571428571,0.0009613,0.032101026,0.0,0.0,16.0,0.0,0.0,0.0,0.111,1.0,3.576617644908665,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
25,19.0,1.0,0.5229071,0.063608379,0.0,0.0,13.0,0.0,0.0,0.0,0.04,0.0,3.5368867237421666,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
24,17.0,1.0,0.5229071,0.066874591,0.0,0.0,11.0,0.0,0.0,0.0,0.042,1.0,3.3371753411230767,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
30,24.0,0.8125,0.0017496,0.028367585,0.0,0.0,11.0,6.0,0.0,0.0,0.067,0.0,3.7720552088741996,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
48,26.0,0.47826087,5.02e-05,0.037000216,0.0,0.0,33.0,4.0,0.0,0.0,0.083,0.0,4.491459931341817,15.0,0.0,2.0,0.0,0.0,0.0,1,phishing
19,12.0,1.0,0.0799628,0.060911279,0.0,0.0,6.0,0.0,0.0,0.0,0.053,1.0,3.0220552088742,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,19.0,1.0,0.5229071,0.056798158,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.3263604079526936,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
34,26.0,0.761904762,0.0001446,0.057315018,0.0,0.0,24.0,0.0,0.0,0.0,0.059,1.0,3.4858259278490102,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
25,19.0,0.545454545,0.0001194,0.042740776,0.0,0.0,12.0,0.0,0.0,0.0,0.08,0.0,3.1813663288914587,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
82,22.0,0.473684211,0.0326503,0.064181753,0.0,0.0,65.0,0.0,0.0,0.0,0.11,1.0,4.207623226613238,28.0,0.0,0.0,1.0,0.0,0.0,1,phishing
28,21.0,1.0,0.5229071,0.061714501,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.5585186130489053,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
45,37.0,0.424242424,0.001502,0.047669189,0.0,0.0,29.0,4.0,0.0,0.0,0.089,1.0,4.346225868535944,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
26,19.0,1.0,0.5229071,0.066299672,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.43162356584743,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
30,23.0,1.0,0.5229071,0.055381306,0.0,0.0,17.0,0.0,0.0,0.0,0.033,1.0,3.7950885863977324,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
36,28.0,0.541666667,0.5229071,0.055955168,0.0,0.0,25.0,1.0,0.0,0.0,0.056,1.0,3.9614292709896413,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
27,20.0,1.0,0.5229071,0.061352276,0.0,0.0,14.0,0.0,0.0,0.0,0.037,1.0,3.5464393446710156,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
52,43.0,0.447368421,0.0001446,0.056602069,0.0,0.0,35.0,4.0,0.0,0.0,0.096,1.0,4.206717630483576,1.0,0.0,1.0,0.0,0.0,1.0,1,phishing
49,41.0,0.421052632,0.0059772,0.039129009,0.0,0.0,22.0,15.0,0.0,0.0,0.082,1.0,4.345118467927183,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
27,20.0,0.769230769,0.0008316,0.060261436,0.0,0.0,13.0,0.0,0.0,0.0,0.074,1.0,3.7464393446710154,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
15,9.0,1.0,6.76e-05,0.057923358,0.0,0.0,3.0,0.0,0.0,0.0,0.067,0.0,2.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
29,23.0,1.0,0.5229071,0.066449657,0.0,0.0,17.0,0.0,0.0,0.0,0.034,0.0,3.4144413036949723,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
22,15.0,1.0,0.5229071,0.068458652,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,2.923231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
21,14.0,0.571428571,0.0100856,0.060704792,0.0,0.0,7.0,0.0,0.0,0.0,0.095,1.0,3.128085278891395,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
33,24.0,0.6,0.5229071,0.056098553,0.0,0.0,22.0,0.0,0.0,0.0,0.091,1.0,3.9434651896016475,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
38,32.0,0.541666667,0.5229071,0.05579966,0.0,0.0,24.0,0.0,0.0,0.0,0.079,0.0,3.9292292966721747,0.0,0.0,2.0,0.0,0.0,0.0,1,phishing
37,30.0,1.0,0.5229071,0.052110191,0.0,0.0,24.0,0.0,0.0,0.0,0.027,1.0,3.9232314287976204,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
33,26.0,1.0,0.5229071,0.060028784,0.0,0.0,20.0,0.0,0.0,0.0,0.03,1.0,3.671405583442497,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
56,47.0,0.227272727,0.0059772,0.025266709,0.0,0.0,19.0,21.0,0.0,0.0,0.143,1.0,4.189260032810928,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
32,25.0,1.0,0.5229071,0.054237562,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.9434651896016475,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
28,21.0,1.0,0.5229071,0.060734154,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.522571589136359,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
324,9.0,1.0,0.0141483,0.051752443,0.0,0.0,245.0,19.0,1.0,0.0,0.16,1.0,4.02021806183489,268.0,38.0,0.0,0.0,0.0,0.0,1,phishing
23,16.0,1.0,0.5229071,0.062202256,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.2806390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,17.0,0.888888889,0.5229071,0.047830414,0.0,0.0,10.0,1.0,0.0,0.0,0.042,1.0,3.5724694587701356,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
30,22.0,0.578947368,0.0059772,0.065728387,0.0,0.0,19.0,0.0,0.0,0.0,0.133,0.0,3.4357554339416274,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
19,13.0,1.0,0.0002256,0.03610968,0.0,0.0,7.0,0.0,0.0,0.0,0.053,0.0,2.9312089489103235,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
47,39.0,0.685714286,0.5229071,0.040806439,0.0,0.0,25.0,12.0,0.0,0.0,0.043,1.0,4.365311532225103,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
19,11.0,1.0,0.5229071,0.02454345,0.0,0.0,4.0,6.0,0.0,0.0,0.105,0.0,3.4182958340544896,1.0,0.0,0.0,0.0,0.0,0.0,1,phishing
28,21.0,1.0,0.5229071,0.060957009,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.344698375159712,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
21,14.0,1.0,0.0004547,0.056903848,0.0,0.0,8.0,0.0,0.0,0.0,0.048,1.0,3.039148671903071,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
25,16.0,0.583333333,0.001502,0.050486686,0.0,0.0,12.0,1.0,0.0,0.0,0.16,1.0,3.6168746059562222,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
31,20.0,0.882352941,0.0018398,0.05805615,0.0,0.0,20.0,0.0,0.0,0.0,0.097,1.0,3.7406015629507228,4.0,0.0,1.0,0.0,0.0,0.0,1,phishing
23,16.0,1.0,0.0799628,0.056787353,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
25,18.0,1.0,0.0799628,0.071932768,0.0,0.0,12.0,0.0,0.0,0.0,0.04,1.0,3.30827083453526,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,19.0,1.0,0.5229071,0.07123638,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.5368867237421666,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,20.0,0.923076923,0.0180132,0.014863328,0.0,0.0,6.0,7.0,0.0,0.0,0.077,0.0,3.5086949695628418,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
51,43.0,0.342857143,0.0002752,0.0553171,0.0,0.0,34.0,0.0,0.0,0.0,0.118,0.0,3.913088436425758,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
29,23.0,0.6,0.5229071,0.05721939,0.0,0.0,16.0,0.0,0.0,0.0,0.069,0.0,3.7294461949052566,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
43,36.0,1.0,0.5229071,0.057498305,0.0,0.0,30.0,0.0,0.0,0.0,0.023,1.0,3.909256168518586,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
23,16.0,1.0,0.0799628,0.061345926,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.202819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
25,18.0,1.0,0.0075051,0.045428045,0.0,0.0,12.0,0.0,0.0,0.0,0.04,1.0,3.4613201402110083,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,19.0,0.75,0.0013635,0.046196271,0.0,0.0,12.0,0.0,0.0,0.0,0.077,1.0,3.1158340921632197,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
27,20.0,0.615384615,0.0056158,0.061660421,0.0,0.0,13.0,1.0,0.0,0.0,0.037,1.0,3.584183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
32,25.0,1.0,0.0799628,0.065954354,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.4634651896016466,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
55,47.0,0.204545455,0.0059772,0.025549811,0.0,0.0,20.0,20.0,0.0,0.0,0.127,1.0,4.280187698990101,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
48,40.0,0.416666667,0.0009613,0.040315881,0.0,0.0,25.0,10.0,0.0,0.0,0.125,0.0,4.491459931341817,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
40,31.0,0.555555556,0.5229071,0.048934736,0.0,0.0,23.0,4.0,0.0,0.0,0.125,1.0,4.140319531114783,1.0,0.0,1.0,0.0,0.0,1.0,1,phishing
27,20.0,1.0,0.5229071,0.056674648,0.0,0.0,14.0,0.0,0.0,0.0,0.037,1.0,3.3464393446710154,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
31,24.0,1.0,0.5229071,0.058334056,0.0,0.0,18.0,0.0,0.0,0.0,0.032,1.0,3.7516291673878235,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
40,31.0,0.444444444,0.001502,0.042954011,0.0,0.0,26.0,0.0,0.0,0.0,0.15,1.0,3.6792292966721747,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
21,14.0,1.0,0.0049832,0.061517715,0.0,0.0,8.0,0.0,0.0,0.0,0.048,1.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
43,27.0,1.0,0.0075051,0.058204318,0.0,0.0,32.0,0.0,0.0,0.0,0.07,1.0,3.821441945207328,8.0,0.0,0.0,0.0,0.0,2.0,1,phishing
52,44.0,0.853658537,0.0059772,0.045906278,0.0,0.0,31.0,10.0,0.0,0.0,0.058,1.0,4.099163441595072,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
97,74.0,0.47826087,0.0003306,0.036333273,0.0,0.0,80.0,4.0,0.0,0.0,0.052,1.0,4.671021393155935,15.0,0.0,2.0,0.0,0.0,0.0,1,phishing
31,23.0,0.842105263,0.001502,0.054470109,0.0,0.0,20.0,1.0,0.0,0.0,0.065,1.0,3.7201755214643453,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
85,76.0,0.25,0.5229071,0.037947552,0.0,0.0,63.0,9.0,0.0,0.0,0.059,1.0,4.7227105278432,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
40,25.0,0.571428571,0.5229071,0.042172811,0.0,0.0,28.0,0.0,0.0,0.0,0.1,1.0,3.840018266288633,7.0,0.0,1.0,0.0,0.0,0.0,1,phishing
24,17.0,1.0,0.0799628,0.059970588,0.0,0.0,11.0,0.0,0.0,0.0,0.042,1.0,3.2195282822995477,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,19.0,0.545454545,0.5229071,0.068487535,0.0,0.0,12.0,0.0,0.0,0.0,0.077,1.0,3.2608281712244547,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,19.0,1.0,0.5229071,0.070990478,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.221097250057957,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
55,47.0,0.204545455,0.0059772,0.024771787,0.0,0.0,16.0,24.0,0.0,0.0,0.127,1.0,4.1711941706424485,0.0,0.0,2.0,0.0,0.0,0.0,1,phishing
30,23.0,1.0,0.5229071,0.062929425,0.0,0.0,17.0,0.0,0.0,0.0,0.033,1.0,3.7622673906514943,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
20,14.0,1.0,0.0001858,0.046902482,0.0,0.0,8.0,0.0,0.0,0.0,0.05,0.0,3.3248629576173565,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
28,21.0,1.0,0.5229071,0.064061234,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.499227541723356,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
34,28.0,0.904761905,0.028555,0.058386005,0.0,0.0,21.0,0.0,0.0,0.0,0.059,0.0,3.842370993177109,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
23,16.0,1.0,0.5229071,0.070698737,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
28,21.0,1.0,0.5229071,0.062662214,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.7849418274376414,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
